Rating,Date,Listeners,Playcount,NumSongs,Duration,Year,MonthP,album_count,all_albums,indie,electronic,hip hop,indie rock,folk,rock,ambient,experimental,post rock,rap,indie pop,noise,jazz,black metal,post punk,idm,alternative,shoegaze,pop,electronica,singer songwriter,punk,noise rock,psychedelic,soul,female vocalists,dubstep,instrumental,techno,alternative rock,trip hop,lo fi,americana,math rock,electro,dream pop,progressive rock,classic rock,blues,r&b,emo,hardcore,urban_cluster,classic_rock_cluster,traditional_cluster,electronic_cluster,alternative_cluster,pop_cluster,punk_cluster,indie_cluster,experimental_cluster,months_from_start,days_since_2016_06_22,days_divisor,playcount_per_day,log_playcount_per_day,days_since_2002_03_31,num_clusters
9,6/25/2002,112985,1197550,7,2731,2002,2002-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,5111,5111,234.3083545,2.369787774,451,1
6.8,6/25/2002,713,4682,11,3832,2002,2002-06,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5111,5111,0.916063393,-0.038074472,451,1
6.7,6/24/2002,28067,178589,12,2240,2002,2002-06,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,5112,5112,34.93525039,1.54326386,450,2
8.5,6/27/2002,3955,23632,10,2568,2002,2002-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,15,5109,5109,4.625562732,0.665164575,453,3
7.4,6/26/2002,13353,173172,11,2930,2002,2002-06,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,5110,5110,33.8888454,1.530056773,452,3
6.9,6/26/2002,1174,17022,12,2580,2002,2002-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5110,5110,3.33111546,0.522589686,452,0
6.7,6/26/2002,1349,25309,24,4178,2002,2002-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5110,5110,4.952837573,0.694854086,452,0
7.3,6/30/2002,40467,209752,8,1610,2002,2002-06,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,5106,5106,41.0795143,1.6136253,456,1
6.6,6/30/2002,185,3842,10,2389,2002,2002-06,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5106,5106,0.7524481,-0.12352345,456,1
6.6,6/27/2002,10964,85076,14,3761,2002,2002-06,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,15,5109,5109,16.65218242,1.22147116,453,4
6.3,6/27/2002,13375,81408,15,4100,2002,2002-06,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,5109,5109,15.93423371,1.202331183,453,1
8,7/1/2002,1349,8970,8,3344,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5105,5105,1.757100881,0.244796697,457,0
8.8,7/1/2002,38164,620326,12,1966,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5105,5105,121.5134182,2.084624238,457,1
6.9,6/30/2002,255,1961,9,693,2002,2002-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5106,5106,0.384057971,-0.415603217,456,0
5.7,7/4/2002,212130,3722627,18,4147,2002,2002-07,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,5102,5102,729.6407291,2.863109069,460,1
7,7/3/2002,3843,43394,0,0,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5103,5103,8.503625318,0.929604116,459,0
7.7,7/2/2002,148858,5455318,12,2820,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,5104,5104,1068.831897,3.028909406,458,1
8.2,7/2/2002,3547,44902,13,2931,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,5104,5104,8.797413793,0.94435502,458,1
7,7/7/2002,37588,486614,17,2489,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5099,5099,95.4332222,1.979699588,463,0
0.6,7/7/2002,243856,4175856,12,2132,2002,2002-07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5099,5099,818.9558737,2.913260502,463,0
9.2,7/4/2002,75005,801690,18,3246,2002,2002-07,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5102,5102,157.1324971,2.196266012,460,1
7.3,7/8/2002,1220,25384,11,2462,2002,2002-07,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5098,5098,4.979207532,0.697160228,464,1
7.8,7/8/2002,17740,171894,10,2249,2002,2002-07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5098,5098,33.7179286,1.527860887,464,1
4.4,7/8/2002,179747,1108589,13,3589,2002,2002-07,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5098,5098,217.4556689,2.337370734,464,0
3,7/7/2002,2040,31707,11,2795,2002,2002-07,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5099,5099,6.218278094,0.793670141,463,1
8.5,7/9/2002,1629,3394,0,0,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5097,5097,0.665881891,-0.176602796,465,0
6.8,7/14/2002,16963,124352,8,2563,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,5092,5092,24.42105263,1.38776438,470,2
8.4,7/14/2002,639,6355,8,1935,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5092,5092,1.248036135,0.09622716,470,0
8.7,7/14/2002,5795,32637,9,3588,2002,2002-07,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5092,5092,6.409465829,0.806821836,470,1
1.2,7/10/2002,642463,8349808,11,4617,2002,2002-07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5096,5096,1638.502355,3.21444707,466,0
5.5,7/15/2002,3993,16911,13,3457,2002,2002-07,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,16,5091,5091,3.321744255,0.521366193,471,4
8.4,7/15/2002,790924,12467234,13,3779,2002,2002-07,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,5091,5091,2448.877234,3.388967014,471,2
2.2,7/17/2002,84995,798329,15,4113,2002,2002-07,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5089,5089,156.8734525,2.195549455,473,1
3.6,7/16/2002,3376,57912,12,2073,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5090,5090,11.37760314,1.056050781,472,0
9.3,7/16/2002,20996,196667,3,1037,2002,2002-07,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5090,5090,38.63791749,1.587013711,472,1
6.4,7/16/2002,23322,495440,11,1674,2002,2002-07,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5090,5090,97.33595285,1.988273285,472,1
7.3,7/18/2002,2291,39522,14,3546,2002,2002-07,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,5088,5088,7.767688679,0.890291811,474,2
8.1,7/17/2002,67290,770347,9,3106,2002,2002-07,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16,5089,5089,151.3749263,2.180053945,473,3
7.1,7/21/2002,5796,97263,12,2243,2002,2002-07,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,5085,5085,19.12743363,1.281656704,477,2
8.1,7/21/2002,2872,42361,24,5606,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,5085,5085,8.330580138,0.920675247,477,1
4.9,7/21/2002,46744,357943,12,2085,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5085,5085,70.39193707,1.847522916,477,0
4.6,7/18/2002,65729,717872,31,6723,2002,2002-07,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,5088,5088,141.091195,2.149499912,474,1
7.8,7/18/2002,8459,98489,11,4038,2002,2002-07,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5088,5088,19.35711478,1.286840625,474,1
9,7/23/2002,116256,1857181,12,2300,2002,2002-07,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,5083,5083,365.3710407,2.562734122,479,2
6.7,7/22/2002,11130,111106,12,2163,2002,2002-07,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,5084,5084,21.85405193,1.339531971,478,2
7,7/24/2002,44089,164356,6,1779,2002,2002-07,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5082,5082,32.3408107,1.509750902,480,1
6.5,7/23/2002,31575,485724,19,2502,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,5083,5083,95.55852843,1.980269453,479,1
3.8,7/25/2002,1958,24506,12,2311,2002,2002-07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5081,5081,4.823066326,0.683323234,481,0
6.7,7/28/2002,22451,77156,12,3599,2002,2002-07,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,5078,5078,15.19417093,1.181677008,484,1
7.7,7/28/2002,5012,59004,11,2570,2002,2002-07,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,5078,5078,11.61953525,1.065188758,484,2
8.8,7/25/2002,416356,7381051,16,4027,2002,2002-07,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,5081,5081,1452.676835,3.162169011,481,1
7.3,7/30/2002,55773,328583,16,4255,2002,2002-07,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,16,5076,5076,64.73266351,1.811123477,486,3
4.1,7/29/2002,492047,4534276,12,2605,2002,2002-07,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,5077,5077,893.1014379,2.950900789,485,2
5,7/29/2002,6508,43391,11,2189,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5077,5077,8.546582628,0.931792496,485,0
9,7/29/2002,18004,190087,10,2798,2002,2002-07,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,5077,5077,37.4408115,1.573345253,485,2
6.8,7/29/2002,47742,446827,12,4976,2002,2002-07,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,5077,5077,88.0100453,1.944532245,485,1
3,7/30/2002,1246,22549,12,2089,2002,2002-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5076,5076,4.442277384,0.647605673,486,0
6.9,7/30/2002,10762,72818,10,2283,2002,2002-07,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,5076,5076,14.34554768,1.156717133,486,2
7.3,8/1/2002,8086,49286,8,2542,2002,2002-08,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,5074,5074,9.713441072,0.98737311,488,1
8,7/31/2002,32095,224780,8,4625,2002,2002-07,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,5075,5075,44.29162562,1.64632162,487,2
7.4,7/31/2002,9718,75961,10,3136,2002,2002-07,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16,5075,5075,14.96768473,1.175154627,487,2
4.8,8/4/2002,113002,702913,10,3072,2002,2002-08,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,5071,5071,138.6142773,2.141807965,491,1
7.4,8/4/2002,6408,40826,14,1807,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5071,5071,8.050877539,0.905843221,491,0
7.6,8/4/2002,16330,101769,14,3073,2002,2002-08,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5071,5071,20.06882272,1.302521897,491,0
8.3,8/1/2002,3781,18908,7,3083,2002,2002-08,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,5074,5074,3.726448561,0.571295131,488,1
8.5,8/6/2002,24038,142820,4,1218,2002,2002-08,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,5069,5069,28.17518248,1.449866738,493,1
8.7,8/6/2002,1262,19051,11,3906,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5069,5069,3.758334977,0.574995486,493,0
7.2,8/5/2002,2488,25236,7,471,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5070,5070,4.977514793,0.697012559,492,0
8,8/4/2002,2796,34427,16,2972,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5071,5071,6.788996253,0.831805569,491,0
6.7,8/7/2002,40759,208006,5,996,2002,2002-08,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,5068,5068,41.043015,1.613239256,494,1
8,8/7/2002,5964,87897,13,2950,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5068,5068,17.34352802,1.239137446,494,0
7.2,8/11/2002,54254,577019,25,4932,2002,2002-08,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,5064,5064,113.9453002,2.056696417,498,2
6.4,8/8/2002,4684,83290,10,4147,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5067,5067,16.43773436,1.215841958,495,0
7.7,8/12/2002,453433,8031154,13,4563,2002,2002-08,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,5063,5063,1586.244124,3.200370026,499,2
7.2,8/12/2002,2758,31864,11,2883,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5063,5063,6.293501876,0.798892366,499,0
7.5,8/11/2002,8249,48161,13,2261,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5064,5064,9.510466035,0.978201799,498,0
7.3,8/13/2002,4428,31272,11,3627,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5062,5062,6.177795338,0.790833517,500,0
4.9,8/13/2002,106668,1787296,16,2436,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5062,5062,353.0809957,2.547874343,500,0
7,8/15/2002,15318,96980,3,1157,2002,2002-08,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,5060,5060,19.16600791,1.282531663,502,2
5.6,8/14/2002,689,15426,15,2964,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5061,5061,3.048014226,0.48401699,501,0
8.9,8/14/2002,489245,5646984,12,2151,2002,2002-08,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,5061,5061,1115.784232,3.04758022,501,1
8.4,8/15/2002,1136,10036,11,3158,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5060,5060,1.983399209,0.297410136,502,0
6.9,8/15/2002,7039,97252,12,2359,2002,2002-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5060,5060,19.21976285,1.283748025,502,0
6.8,8/19/2002,13403,133524,21,4397,2002,2002-08,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,5056,5056,26.40901899,1.421752269,506,1
7,8/18/2002,3987,79844,12,2532,2002,2002-08,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,5057,5057,15.78880759,1.198349332,505,1
